pk_blobs_00.blob_id,sentiment01.score
53322,-0.3
53323,-0.3
53324,-0.266666667
53325,-0.03
53326,-0.00625
53327,-0.122222222
53328,-0.3
53329,-0.4
53330,-0.3
53331,-0.3
53332,-0.2125
53333,-0.3
53334,-0.016666667
53335,-0.3
53336,-0.3
53337,-0.129166667
53338,-0.2725
53339,-0.3
53340,-0.083333333
53341,-0.3
53342,-0.3
53343,-0.3
53344,-0.175
53345,-0.3
53346,-0.3
53347,-0.3
53348,0
53349,-0.1
53350,0.366666667
53351,-0.3
53352,-0.3
53353,-0.3
53354,0.15
53355,-0.133333333
53356,-0.3
53357,-0.3
53358,-0.3
53359,-0.3
53360,-0.29
53361,0.1
53362,-0.15
53363,0.366666667
53364,0.366666667
53365,-0.3
53366,-0.3
53367,-0.227272727
53368,-0.15
53369,0.020833333
53370,0
53371,-0.122222222
53372,-0.123333333
53373,-0.3
53374,-0.3
53375,0.163333333
53376,-0.3
53377,-0.025
53378,-0.3
53379,0.2
53380,-0.3
53381,-0.025
53382,-0.3
53383,0.3375
53384,-0.3
53385,-0.3
53386,-0.3
53387,-0.1
53388,-0.45
53389,-0.3
53390,-0.3
53391,-0.3
53392,-0.122222222
53393,-0.3
53394,-0.122222222
53395,-0.092361111
53396,-0.108333333
53397,-0.308333333
53398,0
53399,-0.066666667
53400,-0.1
53401,-0.3
53402,0.080555556
53403,-0.15
53404,0.2
53405,0.076666667
53406,-0.225
53407,-0.15
53408,0.366666667
53409,-0.025
53410,-0.075
53411,0.016666667
53412,-0.1
53413,-0.3
53414,-0.0625
53415,-0.122222222
53416,-0.15
53417,-0.3
53418,-0.3
53419,-0.3
53420,0.5
53421,-0.149166667
53422,-0.15
53423,0.275
53424,-0.3
53425,-0.311111111
53426,-0.125
53427,-0.3
53428,-0.5
53429,-0.025
53430,-0.3
53431,-0.3
53432,-0.3
53433,-0.35
53434,-0.15
53435,-0.525
53436,-0.2
53437,-0.3
53438,0.066666667
53439,0.1
53440,-0.3
53441,-0.313888889
53442,-0.3
53443,-0.15
53444,-0.3
53445,-0.358333333
53446,-0.1
53447,-0.1
53448,-0.122222222
53449,-0.3
53450,-0.3
53451,-0.259848485
53452,-0.178663004
53453,-0.083333333
53454,-0.3
53455,-0.3
53456,-0.3
53457,-0.04
53458,-0.1
53459,-0.3
53460,-0.3
53461,-0.154166667
53462,-0.091666667
53463,-0.3
53464,-0.3
53465,-0.033333333
53466,-0.357936508
53467,0
53468,-0.0375
53469,-0.3
53470,-0.3
53471,-0.3
53472,-0.3
53473,-0.205555556
53474,-0.3
53475,-0.075
53476,-0.3
53477,0
53478,-0.3
53479,-0.3
53480,-0.3
53481,0.366666667
53482,-0.1
53483,-0.3
53484,-0.366666667
53485,-0.3
53486,-0.108333333
53487,-0.3
53488,-0.3
53489,-0.122222222
53490,-0.033333333
53491,0.275
53492,0.22
53493,0.27
53494,0
53495,0
53496,-0.185416667
53497,-0.137037037
53498,-0.3
53499,0
53500,-0.1
53501,0.016666667
53502,-0.3
53503,0
53504,-0.119047619
53505,-0.16
53506,-0.15
53507,-0.3
53508,-0.154166667
53509,-0.3
53510,-0.088888889
53511,-0.146666667
53512,0.126190476
53513,-0.3
53514,-0.3
53515,0.366666667
53516,-0.122222222
53517,-0.3
53518,-0.3
53519,-0.3
53520,-0.3
53521,-0.3
53522,-0.3
53523,-0.3
53524,-0.3
53525,-0.15
53526,-0.05
53527,-0.1
53528,0.15
53529,-0.3
53530,-0.3
53531,-0.05
53532,-0.3
53533,-0.3
53534,-0.1625
53535,-0.141666667
53536,-0.05
53537,-0.15
53538,0.007142857
53539,-0.06
53540,-0.2
53541,-0.166666667
53542,0.04
53543,-0.122222222
53544,-0.1
53545,-0.3
53546,-0.3
53547,-0.3
53548,-0.033333333
53549,-0.3
53550,-0.083333333
53551,-0.3
53552,-0.3
53553,0.17
53554,-0.3
53555,-0.172222222
53556,-0.3
53557,-0.15
53558,-0.3
53559,-0.3
53560,-0.3
53561,0.2
53562,-0.273174603
53563,-0.041666667
53564,-0.15
53565,-0.122222222
53566,-0.3
53567,-0.096875
53568,-0.0375
53569,-0.2125
53570,-0.366666667
53571,0.04
53572,-0.3
53573,-0.3
53574,-0.15
53575,-0.3
53576,-0.3
53577,-0.3
53578,-0.3
53579,-0.35
53580,0.366666667
53581,-0.3
53582,-0.1
53583,-0.3
53584,-0.3
53585,-0.1
53586,-0.125
53587,-0.4
53588,-0.3
53589,-0.3
53590,0.27
53591,0
53592,0.3375
53593,0.366666667
53594,-0.3
53595,-0.3
53596,-0.155555556
53597,-0.3
53598,-0.3
53599,-0.122222222
53600,0
53601,-0.238194444
53602,-0.3
53603,-0.3
53604,-0.3
53605,-0.261111111
53606,-0.3
53607,-0.3
53608,-0.1
53609,0.16
53610,-0.3
53611,-0.3
53612,-0.4
53613,-0.3
53614,-0.3
53615,-0.15
53616,-0.3
53617,-0.1
53618,-0.075
53619,-0.0125
53620,0.15
53621,-0.3
53622,-0.033333333
53623,-0.033333333
53624,0.05
53625,-0.3
53626,-0.046666667
53627,-0.279166667
53628,-0.3
53629,-0.3
53630,-0.1
53631,-0.3
53632,-0.15
53633,-0.125
53634,9.25E-18
53635,-0.2
53636,-0.3
53637,-0.3
53638,-0.3
53639,-0.025
53640,-0.3
53641,0.275
53642,-0.3
53643,-0.3
53644,-0.3
53645,-0.144270833
53646,-0.218333333
53647,-0.3
53648,-0.3
53649,-0.01
53650,-0.122222222
53651,6.94E-18
53652,-0.3
53653,-0.3
53654,-0.122222222
53655,-0.3
53656,-0.15
53657,-0.165901361
53658,-0.238194444
53659,0.1
53660,0.35
53661,-0.2
53662,-0.15
53663,0.17
53664,-0.15
53665,-0.3
53666,0.1
53667,0.1
53668,0
53669,0.2
53670,-0.122222222
53671,0.24
53672,0.14
53673,-0.3
53674,-0.3
53675,0.27
53676,-0.266666667
53677,-0.3
53678,-0.3
53679,-0.205555556
53680,-0.3
53681,-0.166666667
53682,-0.186904762
53683,-0.033333333
53684,-0.3
53685,-0.3
53686,-0.15
53687,-0.3
53688,-0.3
53689,-0.025
53690,-0.280952381
53691,0.1
53692,0
53693,0
53694,-0.3
53695,-0.234722222
53696,-0.198717949
53697,-0.142708333
53698,-0.236111111
53699,-0.3
53700,-0.086666667
53701,-0.15
53702,-0.2
53703,-0.3
53704,-0.2
53705,-0.3
53706,-0.211309524
53707,-0.3
53708,-0.208333333
53709,-0.3
53710,-0.3
53711,0.2
53712,-0.15
53713,-0.3
53714,-0.262329932
53715,-0.3
53716,-0.14
53717,-0.3
53718,-0.3
53719,-0.3
53720,-0.125
53721,-0.3
53722,-0.025
53723,-0.251041667
53724,-0.4
53725,-0.15
53726,-0.1
53727,-0.3
53728,-0.3
53729,-0.3
53730,-0.3
53731,0.366666667
53732,-0.3
53733,-0.3
53734,-0.266666667
53735,0.1
53736,-0.3
53737,-0.3
53738,-0.266666667
53739,-0.3
53740,-0.3
53741,-0.3
53742,-0.3
53743,0.35
53744,-0.033333333
53745,-0.3
53746,0.1
53747,-0.15
53748,-0.3
53749,0.15
53750,-0.3
53751,-0.15
53752,-0.3
53753,-0.15
53754,-0.15
53755,-0.525
53756,-0.205555556
53757,-0.133333333
53758,-0.3
53759,-0.157142857
53760,-0.1
53761,-0.211666667
53762,-0.2
53763,-0.3
53764,-0.15
53765,-0.3
53766,-0.15
53767,-0.3
53768,-0.3
53769,-0.3
53770,-0.1425
53771,-0.3
53772,-0.15
53773,-0.3
53774,0.07
53775,-0.15
53776,-0.3
53777,-0.3
53778,-0.3
53779,0.222727273
53780,-0.122222222
53781,-0.3
53782,-0.3
53783,-0.225
53784,-0.1
53785,-0.316666667
53786,-0.35
53787,-0.15
53788,-0.3
53789,-0.3
53790,-0.3
53791,-0.033333333
53792,-0.05
53793,-0.05
53794,-0.15
53795,-0.3
53796,-0.133333333
53797,-0.3
53798,-0.4
53799,-0.10625
53800,0
53801,-0.3
53802,-0.3
53803,-0.1
53804,-0.3
53805,-0.3
53806,-0.3
53807,0
53808,-0.141666667
53809,0.22
53810,0.175
53811,-0.233333333
53812,-0.3
53813,0
53814,0
53815,-0.286666667
53816,-0.3
53817,-0.15
53818,-0.3
53819,-0.3
53820,-0.135
53821,-0.29
53822,-0.3
53823,-0.058333333
53824,-0.01
53825,0.04
53826,-0.3
53827,-0.041447368
53828,0.2
53829,-0.3
53830,-0.3
53831,-0.15
53832,-0.3
53833,-0.225
53834,0.183333333
53835,0.3375
53836,-0.3
53837,-0.275
53838,-0.3
53839,-0.122222222
53840,-0.3
53841,-0.3
53842,-0.3
53843,-0.25
53844,-0.3
53845,-0.3
53846,-0.2
53847,-0.3
53848,-0.3
53849,-0.3
53850,-0.3
53851,-0.208333333
53852,-0.2
53853,-0.3
53854,-0.122222222
53855,-0.283333333
53856,-0.3
53857,0.025
53858,-0.2
53859,-0.3
53860,-0.3
53861,-0.3
53862,-0.3
53863,0.346428571
53864,0.025
53865,-0.3
53866,-0.241666667
53867,-0.133333333
53868,-0.283333333
53869,-0.0375
53870,-0.3
53871,0.097222222
53872,-0.15
53873,-0.3
53874,-0.1
53875,0.533333333
53876,0.156666667
53877,0.22
53878,-0.1
53879,-0.3
53880,-0.3
53881,-0.3
53882,-0.033333333
53883,0.366666667
53884,-0.1
53885,-0.122222222
53886,0.05
53887,-0.033333333
53888,-0.05
53889,-0.3
53890,0
53891,-0.4
53892,-0.01
53893,-0.3
53894,-0.3125
53895,-0.3
53896,-0.3
53897,-0.3
53898,0.125
53899,-0.3
53900,-0.1
53901,-0.15
53902,-0.15
53903,-0.15
53904,-0.15
53905,-0.15
53906,-0.3
53907,0
53908,-0.3
53909,0.013888889
53910,-0.205555556
53911,-0.3
53912,-0.102777778
53913,-0.3
53914,-0.3
53915,-0.3
53916,-0.525
53917,-0.4
53918,-0.3
53919,-0.3
53920,0.04
53921,-0.225
53922,-0.316666667
53923,0.35
53924,0.26
53925,-0.15
53926,-0.016666667
53927,-0.3
53928,-0.3
53929,-0.3
53930,-0.308333333
53931,-0.3
53932,-0.0125
53933,-0.1
53934,0.02
53935,-0.3
53936,-0.141666667
53937,-0.05
53938,-0.154166667
53939,0.06
53940,-0.3
53941,-0.15
53942,-0.15
53943,-0.25
53944,-0.3
53945,-0.3
53946,-0.066666667
53947,0.025
53948,0.044791667
53949,0.014705882
53950,0.1875
53951,-0.15
53952,-0.3
53953,-0.1
53954,-0.3
53955,-0.3
53956,-0.3
53957,-0.122222222
53958,-0.3
53959,-0.1
53960,-0.196875
53961,-0.3
53962,-0.1
53963,0
53964,0.2
53965,-0.033333333
53966,-0.15
53967,-0.3
53968,-0.3
53969,0.008333333
53970,-0.3
53971,-0.05
53972,-0.1
53973,-0.286666667
53974,-0.322222222
53975,-0.3
53976,0.366666667
53977,0
53978,-0.25
53979,-0.3
53980,-0.3
53981,0
53982,-0.2
53983,0.04
53984,0.257142857
53985,-0.15
53986,-0.3
53987,-0.033333333
53988,-0.3
53989,0.04
53990,0.2
53991,-0.3
53992,-0.016666667
53993,-0.15
53994,-0.3
53995,-0.3
53996,0.12
53997,-0.259761905
53998,-0.185544218
53999,-0.3
54000,-0.15
54001,0
54002,-0.3
54003,-0.3
54004,0.076666667
54005,-0.075
54006,-0.2
54007,-0.177777778
54008,-0.075
54009,-0.0125
54010,-0.3
54011,-0.286666667
54012,-0.168055556
54013,-0.3
54014,0.325
54015,-0.15
54016,-0.3
54017,-0.005555556
54018,-0.3
54019,-0.3
54020,-0.3
54021,-0.023809524
54022,0.065
54023,0.175
54024,-0.3
54025,-0.3
54026,-0.3
54027,-0.145454545
54028,0
54029,-0.285416667
54030,-0.122222222
54031,-0.15
54032,-0.192857143
54033,-0.15
54034,0.072222222
54035,-0.3
54036,-0.3
54037,-0.4
54038,-0.3
54039,-0.3
54040,-0.038888889
54041,-0.3
54042,0
54043,-0.3
54044,-0.3
54045,0
54046,-0.3
54047,-0.15
54048,-0.058333333
54049,-0.135185185
54050,-0.3
54051,0.066666667
54052,-0.4
54053,-0.366666667
54054,-0.15
54055,-0.3
54056,-0.35
54057,-0.125
54058,-0.174285714
54059,-0.11
54060,0
54061,-0.083333333
54062,-0.3
54063,-0.185714286
54064,0.045
54065,-0.15
54066,-0.3
54067,-0.3
54068,-0.3
54069,-0.122222222
54070,-0.2
54071,-0.0375
54072,-0.3
54073,-0.083333333
54074,0.05
54075,-0.4
54076,0.366666667
54077,0.077777778
54078,0.158333333
54079,-0.1
54080,-0.266666667
54081,-0.286111111
54082,-0.16547619
54083,0.366666667
54084,-0.3
54085,-0.1
54086,-0.05
54087,-0.3
54088,-0.3
54089,-0.3
54090,-0.3
54091,-0.3125
54092,-0.15
54093,-0.15
54094,-0.3
54095,-0.1
54096,-0.3
54097,0.42
54098,-0.3
54099,0.366666667
54100,0.366666667
54101,-0.3
54102,-0.15
54103,-0.3
54104,-0.025
54105,-0.1
54106,-0.3
54107,-0.033333333
54108,-0.3
54109,-0.3
54110,-0.3
54111,-0.058333333
54112,-0.3
54113,-0.3
54114,-0.4
54115,-0.3
54116,-0.038888889
54117,-0.15
54118,-0.3
54119,-0.233333333
54120,-0.3
54121,-0.025
54122,-0.3
54123,-0.3
54124,-0.216666667
54125,-0.15
54126,-0.3
54127,-0.3
54128,0.066666667
54129,-0.15
54130,-0.3
54131,-0.3
54132,-0.15
54133,-0.3
54134,-0.3
54135,-0.3
54136,-0.3
54137,-0.2
54138,-0.3
54139,0.2
54140,-0.3
54141,0.466666667
54142,-0.3
54143,-0.3
54144,-0.3
54145,-0.225
54146,-0.3
54147,-0.3
54148,-0.3
54149,0
54150,0
54151,0.22
54152,-0.15
54153,-0.122222222
54154,-0.3
54155,-0.3
54156,-0.266666667
54157,-0.3
54158,0.125
54159,-0.15
54160,-0.1
54161,-0.3
54162,-0.1
54163,0.320833333
54164,-0.1
54165,-0.3
54166,-0.3
54167,-0.3
54168,-0.3
54169,-0.3
54170,-0.122222222
54171,-0.3
54172,0.175
54173,-0.3
54174,-0.3
54175,9.25E-18
54176,-0.1
54177,-0.122222222
54178,0.1
54179,0.228571429
54180,-0.3
54181,0.0875
54182,-0.3
54183,-0.183333333
54184,-0.3
54185,-0.3
54186,-0.083333333
54187,-0.3
54188,-0.038888889
54189,-0.3
54190,0
54191,-0.3
54192,-0.15
54193,-0.274242424
54194,-0.3
54195,-0.15
54196,9.25E-18
54197,-0.1
54198,-0.166666667
54199,0
54200,-0.3
54201,-0.195238095
54202,0
54203,-0.525
54204,-0.15
54205,-0.3
54206,-0.4
54207,0.041666667
54208,5.55E-18
54209,-0.15
54210,-0.3
54211,-0.3
54212,-0.3
54213,-0.175
54214,-0.0375
54215,0.366666667
54216,-0.3
54217,-0.3
54218,-0.15
54219,-0.122222222
54220,-0.3
54221,-0.122222222
54222,-0.3
54223,-0.266666667
54224,-0.3
54225,-0.3
54226,-0.273333333
54227,-0.3
54228,-0.205555556
54229,-0.058333333
54230,0.34
54231,-0.3
54232,-0.15
54233,-0.175
54234,-0.15
54235,-0.3
54236,-0.3
54237,-0.055555556
54238,-0.3
54239,-0.3
54240,-0.3
54241,-0.3
54242,-0.3
54243,-0.308333333
54244,0.3
54245,0.275
54246,-0.3
54247,-0.3
54248,-0.3
54249,-0.3
54250,0.166666667
54251,-0.3
54252,-0.078333333
54253,-0.3
54254,-0.3
54255,-0.3
54256,-0.05
54257,-0.15
54258,-0.122222222
54259,-0.525
54260,-0.3
54261,-0.3
54262,-0.3
54263,-0.3
54264,-0.3
54265,-0.175
54266,0.075
54267,0
54268,-0.15
54269,0.15
54270,-0.3
54271,0.025
54272,0.2
54273,-0.15
54274,0.466666667
54275,-0.3
54276,-0.15
54277,-0.15
54278,-0.3
54279,-0.375
54280,-0.3
54281,-0.3
54282,-0.1
54283,-0.3
54284,-0.3
54285,-0.3
54286,-0.195238095
54287,-0.3
54288,-0.225
54289,-0.3125
54290,-0.2
54291,-0.145238095
54292,-0.12037037
54293,0.3375
54294,0.7
54295,-0.1
54296,-0.3
54297,-0.3
54298,-0.152380952
54299,-0.1
54300,-0.15
54301,-0.205555556
54302,-0.3
54303,-0.3
54304,-0.0375
54305,-0.05
54306,-0.3
54307,0.366666667
54308,-0.3
54309,-0.3
54310,-0.3
54311,0.25
54312,-0.192424242
54313,0.030555556
54314,-0.2
54315,-0.15
54316,-0.15
54317,-0.15
54318,-0.121666667
54319,-0.019230769
54320,-0.1
54321,0.033333333
54322,-0.091666667
54323,-0.205555556
54324,-0.3
54325,0.1
54326,0.216666667
54327,0.7
54328,-0.25
54329,-0.4
54330,-0.4
54331,-0.188333333
54332,-0.3
54333,-0.3
54334,-0.3
54335,-0.3
54336,-0.185714286
54337,-0.525
54338,-0.1375
54339,-0.05
54340,-0.3
54341,-0.3
54342,-0.3
54343,0
54344,-0.266666667
54345,-0.3
54346,-0.122222222
54347,-0.3
54348,0.366666667
54349,-0.2125
54350,-0.3
54351,-0.122222222
54352,-0.3
54353,-0.3
54354,-0.3
54355,-0.35
54356,-0.035
54357,0
54358,-0.035714286
54359,-0.03125
54360,-0.058333333
54361,-0.3
54362,-0.3
54363,-0.155187075
54364,-0.238194444
54365,-0.15
54366,-0.071666667
54367,-0.3
54368,-0.233333333
54369,-0.2
54370,-0.3
54371,-0.3
54372,-0.3
54373,0.12
54374,-0.3
54375,-0.3
54376,0.0875
54377,0.02034632
54378,-0.066666667
54379,-0.194444444
54380,-0.0375
54381,-0.3
54382,-0.086666667
54383,-0.125
54384,-0.3
54385,-0.2
54386,-0.3
54387,-0.3
54388,-0.108333333
54389,-0.05
54390,-0.3
54391,-0.3
54392,-0.3
54393,-0.3
54394,-0.172222222
54395,-0.05625
54396,-0.2125
54397,-0.3
54398,-0.25
54399,-0.3
54400,-0.2125
54401,-0.05
54402,-0.1
54403,-0.3
54404,-0.3
54405,0.366666667
54406,-0.15
54407,0.1
54408,-0.166666667
54409,-0.3
54410,0
54411,-0.3
54412,-0.3
54413,-0.13125
54414,-0.1
54415,-0.025
54416,-0.3
54417,-0.4
54418,-0.15
54419,-0.3
54420,-0.3
54421,-0.3
54422,-0.05
54423,-0.3
54424,-0.1
54425,-0.3
54426,-0.3
54427,-0.025
54428,-0.3
54429,-0.1
54430,-0.15
54431,-0.3
54432,-0.292857143
54433,-0.3
54434,-0.15
54435,-0.221875
54436,-0.1
54437,-0.10625
54438,-0.205555556
54439,-0.3
54440,-0.3
54441,-0.0625
54442,-0.3
54443,-0.3
54444,-0.3
54445,-0.122222222
54446,0.07
54447,-0.1
54448,0.1
54449,-0.3
54450,-0.177777778
54451,-0.3
54452,-0.3
54453,-0.205555556
54454,0.05
54455,-0.166666667
54456,-0.109259259
54457,-0.3
54458,-0.3
54459,-0.3
54460,-0.3
54461,-0.3
54462,-0.1
54463,-0.3
54464,-0.3
54465,-0.15
54466,-0.3
54467,-0.3
54468,-0.3
54469,-0.183333333
54470,-0.175
54471,-0.3
54472,-0.15
54473,-0.15
54474,0.025
54475,-0.3
54476,-0.3
54477,-0.316666667
54478,-0.3
54479,-0.15
54480,-0.3
54481,-0.3
54482,0.103703704
54483,-0.3
54484,-0.175
54485,-0.3
54486,-0.3
54487,-0.3
54488,-0.116666667
54489,-0.525
54490,-0.122222222
54491,-0.238888889
54492,-0.122222222
54493,-0.3
54494,-0.3
54495,-0.3
54496,-0.16
54497,-0.3
54498,-0.3
54499,-0.15
54500,-0.3
54501,-0.3
54502,-0.025
54503,-0.3
54504,-0.3
54505,-0.15
54506,-0.3
54507,-0.3
54508,-0.3
54509,0.035416667
54510,0.025
54511,-0.3
54512,-0.3
54513,-0.3
54514,0.025
54515,0.3375
54516,0.366666667
54517,-0.3
54518,6.94E-18
54519,-0.218333333
54520,-0.3
54521,-0.29047619
54522,-0.3
54523,-0.21
54524,-0.15
54525,0.7
54526,-0.122222222
54527,-0.04
54528,-0.205555556
54529,-0.3
54530,-0.3
54531,-0.3
54532,-0.3
54533,-0.15
54534,-0.3
54535,-0.3
54536,-0.3
54537,-0.3
54538,-0.279166667
54539,-0.1375
54540,-0.218333333
54541,-0.3
54542,0
54543,-0.3
54544,-0.170238095
54545,-0.3
54546,-0.025
54547,-0.3
54548,-0.3
54549,-0.3
54550,-0.303030303
54551,-0.3
54552,-0.3
54553,-0.3
54554,-0.1375
54555,-0.3
54556,-0.042857143
54557,-0.3
54558,-0.2
54559,-0.3
54560,-0.3
54561,-0.311111111
54562,0.25
54563,-0.3
54564,-0.285416667
54565,-0.3
54566,-0.15
54567,0.366666667
54568,-0.05
54569,-0.3
54570,-0.3
54571,-0.3
54572,-0.3
54573,-0.083333333
54574,-0.141666667
54575,-0.25
54576,-0.166666667
54577,-0.3
54578,-0.3
54579,-0.15
54580,0.15
54581,-0.3
54582,-0.096296296
54583,-0.3
54584,-0.3
54585,-0.1
54586,0.1
54587,-0.15
54588,-0.3
54589,-0.15
54590,-0.3
54591,-0.3
54592,-0.121428571
54593,0
54594,-0.3
54595,-0.3
54596,-0.311111111
54597,-0.3
54598,-0.1
54599,-0.280952381
54600,-0.3
54601,-0.3
54602,0
54603,-0.3
54604,0.066666667
54605,0.1125
54606,0
54607,-0.3
54608,-0.3
54609,0.15
54610,-0.3
54611,-0.141666667
54612,-0.15
54613,-0.033333333
54614,-0.122222222
54615,-0.219761905
54616,-0.16
54617,-0.3
54618,-0.22037037
54619,-0.3
54620,0.325
54621,-0.3
54622,-0.0125
54623,-0.1
54624,-0.1
54625,-0.3
54626,-0.3
54627,0.25
54628,-0.3
54629,-0.311111111
54630,0
54631,-0.3
54632,0.1
54633,-0.3
54634,-0.1
54635,-0.122222222
54636,-0.265
54637,-0.259848485
54638,-0.13125
54639,-0.3
54640,-0.3
54641,-0.3
54642,-0.05
54643,-0.05
54644,0.04
54645,-0.3
54646,-0.15
54647,-0.3
54648,0
54649,-0.016666667
54650,-0.04
54651,-0.066666667
54652,-0.15
54653,-0.3
54654,-0.066666667
54655,-0.3
54656,-0.15
54657,-0.3
54658,-0.3
54659,-0.166666667
54660,-0.3
54661,-0.3
54662,-0.3
54663,-0.15
54664,-0.308333333
54665,-0.3
54666,-0.3
54667,-0.4
54668,0.366666667
54669,-0.07
54670,-0.166666667
54671,-0.3
54672,-0.3
54673,-0.3
54674,0.077777778
54675,-0.3
54676,-0.3
54677,-0.233333333
54678,0.366666667
54679,-0.15
54680,-0.122222222
54681,0.126190476
54682,-0.141666667
54683,0
54684,-0.3
54685,-0.122222222
54686,-0.3
54687,-0.15
54688,-0.15
54689,-0.525
54690,-0.3
54691,-0.3
54692,-0.3
54693,-0.1
54694,-0.377777778
54695,0
54696,-0.3
54697,-0.3
54698,0.0875
54699,-0.3
54700,-0.3
54701,-0.3
54702,-0.3
54703,-0.3
54704,-0.191666667
54705,-0.225641026
54706,-0.3
54707,-0.4
54708,0.01
54709,0.033333333
54710,-0.3
54711,-0.3
54712,-0.033333333
54713,-0.15
54714,-0.3
54715,-0.3
54716,-0.1
54717,-0.15
54718,-0.3
54719,-0.025
54720,-0.3
54721,0.05
54722,-0.3
54723,0
54724,-0.3
54725,-0.3
54726,-0.3
54727,-0.3
54728,-0.3
54729,0.1
54730,-0.038888889
54731,-0.283333333
54732,0.1
54733,0.1375
54734,-0.033333333
54735,-0.15
54736,-0.05
54737,0.025
54738,-0.3
54739,0.22
54740,-0.3
54741,0
54742,-0.5
54743,-0.3
54744,-0.3
54745,0.12
54746,-0.109090909
54747,-0.122222222
54748,-0.3
54749,-0.3
54750,-0.3
54751,0.4
54752,0
54753,-0.225
54754,-0.3
54755,-0.3
54756,-0.075
54757,-0.122222222
54758,-0.083333333
54759,0.033333333
54760,-0.3
54761,-0.025
54762,-0.3
54763,0.115
54764,-0.22
54765,-0.083333333
54766,-0.2
54767,-0.3
54768,-0.195238095
54769,0.065
54770,0.05
54771,-0.3
54772,-0.15
54773,-0.3
54774,-0.3
54775,-0.06
54776,-0.091666667
54777,-0.033333333
54778,-0.125
54779,-0.3
54780,-0.3
54781,-0.308333333
54782,-0.3
54783,-0.3
54784,-0.15
54785,-0.3
54786,-0.525
54787,-0.15
54788,-0.3
54789,-0.083333333
54790,-0.145952381
54791,-0.3
54792,-0.1975
54793,-0.247222222
54794,-0.438888889
54795,-0.3
54796,0.3
54797,-0.3
54798,-0.3
54799,-0.1
54800,0.15
54801,-0.3
54802,-0.3
54803,-0.2
54804,-0.3
54805,-0.3
54806,-0.3
54807,-0.3
54808,-0.3
54809,-0.138492063
54810,-0.3
54811,-0.3
54812,-0.15
54813,-0.3
54814,-0.3
54815,-0.3
54816,-0.377777778
54817,-0.14
54818,0.1
54819,-0.15
54820,-0.3
54821,-0.3
54822,-0.3
54823,0.22
54824,-0.3
54825,-0.3
54826,0.2
54827,-0.322222222
54828,-0.033333333
54829,-0.15
54830,-0.4
54831,-0.05
54832,-0.3
54833,-0.3
54834,-0.1
54835,-0.209259259
54836,-0.3
54837,-0.3
54838,-0.2
54839,-0.3
54840,0.075
54841,0.04
54842,-0.205555556
54843,-0.3
54844,-0.2
54845,-0.15
54846,-0.066666667
54847,-0.025
54848,-0.126666667
54849,-0.3
54850,-0.263888889
54851,-0.3
54852,0.21
54853,0.045833333
54854,-0.3
54855,-0.033333333
54856,0.233333333
54857,-0.1
54858,-0.025
54859,-0.1
54860,-0.3
54861,-0.3
54862,0
54863,-0.3
54864,-0.04
54865,-0.04
54866,-0.3
54867,-0.3
54868,-0.085714286
54869,-0.3
54870,-0.3
54871,-0.15
54872,-0.3
54873,-0.3
54874,-0.3
54875,-0.1
54876,-0.3
54877,-0.3
54878,-0.3
54879,-0.35
54880,-0.3
54881,-0.3
54882,-0.3
54883,-0.3
54884,-0.3
54885,-0.3
54886,0.13
54887,-0.3
54888,-0.3
54889,-0.3
54890,-0.1
54891,-0.2
54892,-0.033333333
54893,-0.3
54894,-0.122222222
54895,-0.3
54896,-0.15
54897,-0.108333333
54898,-0.3
54899,-0.3
54900,-0.15
54901,-0.3
54902,-0.25
54903,-0.3
54904,-0.148639456
54905,-0.179304029
54906,-0.133333333
54907,-0.15
54908,-0.3
54909,-0.225
54910,-0.3
54911,-0.197619048
54912,-0.3
54913,-0.083333333
54914,-0.3
54915,-0.237878788
54916,-0.3
54917,-0.3
54918,-0.3
54919,-0.15
54920,-0.3
54921,-0.3
54922,-0.3
54923,-0.3
54924,-0.3
54925,-0.3
54926,-0.3
54927,-0.3
54928,-0.3
54929,-0.3
54930,0.033333333
54931,-0.3
54932,-0.3
54933,-0.3
54934,-0.3
54935,-0.197727273
54936,-0.15
54937,-0.3
54938,-0.1
54939,0.066666667
54940,0.1125
54941,-0.3
54942,-0.3
54943,-0.078571429
54944,-0.055555556
54945,-0.3
54946,-0.3
54947,-0.1
54948,-0.3
54949,-0.3
54950,-0.15
54951,-0.3
54952,-0.025
54953,-0.3
54954,-0.15
54955,-0.05
54956,-0.15
54957,-0.005555556
54958,-0.308333333
54959,-0.3
54960,-0.1
54961,-0.05
54962,0.05
54963,-0.3
54964,-0.013611111
54965,-0.3
54966,-0.5
54967,-0.308333333
54968,-0.033333333
54969,-0.3
54970,-0.025
54971,0.3
54972,-0.3
54973,-0.093333333
54974,-0.3
54975,-0.3
54976,0.366666667
54977,0
54978,-0.0375
54979,-0.1
54980,0
54981,0
54982,4.63E-18
54983,-0.05
54984,-0.311111111
54985,-0.3
54986,-0.3
54987,0.247222222
54988,-0.016666667
54989,-0.15
54990,0.12
54991,-0.308333333
54992,-0.116666667
54993,-0.15
54994,0.066666667
54995,-0.016666667
54996,-0.15
54997,-0.3
54998,-0.133333333
54999,-0.1
55000,-0.525
55001,-0.247222222
55002,-0.177272727
55003,-0.075
55004,-0.3
55005,-0.3
55006,-0.3
55007,-0.15
55008,-0.15
55009,-0.3
55010,-0.15
55011,0.366666667
